sample_idx,dataset,model,split,image_id,case_id,resampling_level,base_dice,failure70,failure80,severe50,sprc_cb_score,sam_confidence_risk
125,BUSI,SAM ViT-B,calib,benign (59),benign (59),image,0.8447405445668109,0,0,0,0.29,0.02783203125
126,BUSI,SAM ViT-B,test,benign (65),benign (65),image,0.9079227053140542,0,0,0,0.3133333333333333,0.0283203125
127,BUSI,SAM ViT-B,test,benign (67),benign (67),image,0.8548033113007951,0,0,0,0.5933333333333333,0.03955078125
128,BUSI,SAM ViT-B,calib,benign (68),benign (68),image,0.9598487128816556,0,0,0,0.364,0.0283203125
129,BUSI,SAM ViT-B,calib,benign (7),benign (7),image,0.9005847953218796,0,0,0,0.4181249999999999,0.04345703125
130,BUSI,SAM ViT-B,calib,benign (76),benign (76),image,0.9164128950961272,0,0,0,0.355,0.03466796875
131,BUSI,SAM ViT-B,calib,benign (77),benign (77),image,0.9348557850967364,0,0,0,0.2458333333333333,0.01953125
132,BUSI,SAM ViT-B,test,benign (8),benign (8),image,0.9177592371872364,0,0,0,0.3444791666666666,0.033203125
133,BUSI,SAM ViT-B,test,benign (90),benign (90),image,0.922776784262847,0,0,0,0.2659375,0.02880859375
134,BUSI,SAM ViT-B,calib,benign (95),benign (95),image,0.8816378758799078,0,0,0,0.4208333333333333,0.0390625
135,BUSI,SAM ViT-B,test,benign (96),benign (96),image,0.8872558888665293,0,0,0,0.4199999999999999,0.0380859375
136,BUSI,SAM ViT-B,test,benign (98),benign (98),image,0.9165497896213216,0,0,0,0.4915,0.025390625
137,BUSI,SAM ViT-B,calib,benign (99),benign (99),image,0.9132548867062564,0,0,0,0.3243749999999999,0.02587890625
138,BUSI,SAM ViT-B,calib,malignant (100),malignant (100),image,0.8414184023201156,0,0,0,0.889375,0.08935546875
139,BUSI,SAM ViT-B,calib,malignant (103),malignant (103),image,0.8502552411161372,0,0,0,0.773125,0.060546875
140,BUSI,SAM ViT-B,test,malignant (107),malignant (107),image,0.7624897323672855,0,1,0,0.8731249999999999,0.07568359375
